Destination_Batch,Source_Batch,Gallons_Contributed,Destination_Current_Volume,Destination_Is_On_Hand,Destination_Has_Left
CCASMP25E9D3,,0,0.0,False,False
CCASB523PB01,,0,0.0,False,False
PMALMP240084,,0,0.0,False,False
CGREJW241AP1,,0,0.0,False,False
JMER122503,,0,0.0,False,False
CCHAAF25B24B,CCHAAF250013,0.0,0.0,False,True
CMERFS25E062,,0,0.0,False,False
QCASCK24SB31,,0,0.0,False,False
PCHAAF25B33A,PCHAAF250014,0.0,0.0,False,True
UCAF15259509,,0,0.0,False,False
QMERMP250003,,0,0.0,False,False
CMOUSE243BP3,,0,0.0,False,False
GWR25-054-0012,,0,0.0,False,True
CCASWM25E682,,0,0.0,False,False
GWR25-054-0018,,0,0.0,False,True
CCHBCD250002,,0,0.0,False,False
CCAS0825E042,,0,0.0,False,False
CSYR0023UA01,,0,0.0,False,False
PPIGHP250001,,0,0.0,False,True
STRIPWATER2507,CCHALT240001-DSP,0.0,0.0,False,True
PCAS0024PR07,,0,0.0,False,False
CCHAHG250003,,0,0.0,False,True
CVIOCD25B13A,CVIOCD250002,0.0,0.0,False,True
CWHRCD250004,,0,0.0,False,False
CCAFFS2501R6,,0,0.0,False,False
UCAF1825N101,,0,0.0,False,False
CCAS0024CVF1,,0,0.0,False,False
CCHALT240005,,0,0.0,False,False
PMERAO250035,,0,0.0,False,False
PMERMP250123,,0,0.0,False,False
PRED0025PR03,,0,0.0,False,False
CCAS08256201,,0,0.0,False,False
CCAS082533R1,CCAS082531R2,0.0,0.0,False,True
CSYREP253202,,0,0.0,False,False
CMERFS240501,,0,0.0,False,False
JMER08FS2409,,0,0.0,False,False
PCASBV250123,,0,0.0,False,False
CCASWS25E021,,0,0.0,False,True
CCASMP25E9B1,,0,0.0,False,False
QCASMS252405,,0,0.0,False,False
QMERMP251001,,0,0.0,False,False
JMERAE2404-CR,,0,0.0,False,False
QMER0025MPAU,,0,0.0,False,False
CCASMP25E9CD,,0,0.0,False,False
PCASAU25E118,,0,0.0,False,False
CGRE0824CHP1,,0,0.0,False,False
JMERKE2405-CR,,0,0.0,False,True
CGRESE250105,,0,0.0,False,False
CSYR122457P1,,0,0.0,False,False
CMER082402R2,,0,0.0,False,False
PSABGW250004,,0,0.0,False,False
MWR0250009,,0,0.0,False,False
CCASMP25E9D4,,0,0.0,False,False
QCASMS250305,,0,0.0,False,False
QCHA0024SG01,,0,0.0,False,False
QROS14NVCAN4,,0,0.0,False,False
PCHACK25B41A,,0,0.0,False,False
CCASDC250710,,0,0.0,False,False
CMOUSE254AR6,,0,0.0,False,True
CSABAV250004,,0,0.0,False,True
JCASAE2403,,0,0.0,False,False
GWR25-054-0014,,0,0.0,False,True
QCAS0014STV1,,0,0.0,False,False
PPIGDR250002,,0,0.0,False,False
CCAS152599R2,,0,0.0,False,False
GWR25-054-0009,,0,0.0,False,False
CCHA08250004,,0,0.0,False,True
CCHAAF250001,,0,0.0,False,False
CSYRIW25P901,,0,0.0,False,False
CMER08253701,,0,0.0,False,False
QCASMP250191,,0,0.0,False,False
GSYR25-054-0001,GSYR25-054-0018,0.0,0.0,False,True
CCAS0825E321,,0,0.0,False,True
PWHWUANV2301,,0,0.0,False,False
CCHAUA22A002,,0,0.0,False,False
CCASMP25E9C0,,0,0.0,False,False
GWR25-054-0030,,0,0.0,False,False
GWR25-054-0076,,0,0.0,False,True
DCHABRNVBASE,,0,0.0,False,False
CMER0023SAD1,CSYR0022UA06,0.0,0.0,False,True
CCHAUF24LITE,,0,0.0,False,False
PCASBV25EX14,,0,0.0,False,False
CGRE122427R1,,0,0.0,False,False
CSYR08253801,,0,0.0,False,False
CROSCV250001,,0,0.0,False,False
CMER082502R1,,0,0.0,False,True
CWHRFS250020,,0,0.0,False,False
PMERAU250103,,0,0.0,False,False
QCHABT23A002,,0,0.0,False,False
PROSTBNV0003,,0,0.0,False,False
CCHA08250002,,0,0.0,False,True
CCHAAR25BF2C,CCHAAR250003,0.0,0.0,False,True
GWR25-054-0039,,0,0.0,False,True
CWHRER24OAK3,,0,0.0,False,False
CPIGCV240001,,0,0.0,False,False
CCHAHG25TOP1,,0,0.0,False,False
PMERMP240057,,0,0.0,False,False
QCASMS25E022,,0,0.0,False,False
QREWSY22PRT1,,0,0.0,False,False
QMERAO240002,,0,0.0,False,False
CWHRHS240005,,0,0.0,False,False
QREDHT23BAS2,,0,0.0,False,False
QRED00250002,,0,0.0,False,False
JCAS082504,,0,0.0,False,False
PSYRVB240003,,0,0.0,False,False
CCAS1225EIW1,,0,0.0,False,True
PCASMP250186,,0,0.0,False,False
CMOUSE253BR3,,0,0.0,False,False
CCAS12241902,,0,0.0,False,True
UCAF15250107,,0,0.0,False,False
JCASBD2309,,0,0.0,False,False
CWHREG24CON3,,0,0.0,False,False
MWR0250006,,0,0.0,False,True
PCASGE22BBL1,,0,0.0,False,False
PCHAGE24INSA,,0,0.0,False,False
PSABAV250001,,0,0.0,False,False
PSABCK250004,,0,0.0,False,False
CCAS152506R1,,0,0.0,False,False
CROSEP250009,,0,0.0,False,False
CWHRFS250012,,0,0.0,False,False
CGEWFM25OK10,,0,0.0,False,False
PMOUJW240085,,0,0.0,False,False
CCHACV24A003,,0,0.0,False,False
CCAS08254801,,0,0.0,False,False
CCAF0825E151,,0,0.0,False,False
CMER0025CV02,,0,0.0,False,True
CMER12241202,,0,0.0,False,False
CMER1225E121,,0,0.0,False,False
QCHAAF250002,,0,0.0,False,False
CWHRTD24TUL8,,0,0.0,False,False
CCHAAU25STA1,,0,0.0,False,False
PMERGE22A003,,0,0.0,False,False
CWHRTD25WDV5,,0,0.0,False,True
CSYRSE2511R1,,0,0.0,False,True
PCASBV250109,,0,0.0,False,False
CMERRM2501R1,,0,0.0,False,True
CCAS0825E313,,0,0.0,False,False
CCAS0025IWOK,,0,0.0,False,True
CCHA12250001,,0,0.0,False,False
PCASCK240018,,0,0.0,False,False
CCHAWV25ALPH,CCHAWV25B61A,0.0,0.0,False,True
CMER122508R1,,0,0.0,False,True
CCHAUF25BBLB,CCHAUF250002,0.0,0.0,False,True
CSYREP253132,,0,0.0,False,False
UCAF15250105,,0,0.0,False,False
CWHRFS250001,,0,0.0,False,False
CSYRAE2417R1,,0,0.0,False,False
CCASIW252301,,0,0.0,False,False
PSYR0021RP11,,0,0.0,False,False
CCASMP25E9D6,,0,0.0,False,False
CCHALW25TART,CCHALW250001,0.0,0.0,False,True
